Price,city,History,Millage,Ratings,Make,Model,Transmission,Age
6315000.0,Lagos,foreign,245371.0,4.800000190734863,Toyota,Sienna,Automatic,9.0
2645000.0,Abuja,foreign,240061.0,4.900000095367432,Toyota,Sienna,Automatic,16.0
26265000.0,Abuja,foreign,6613.0,5.0,Toyota,Land Cruiser,Automatic,11.0
5115000.0,Abuja,foreign,56872.0,4.900000095367432,Lexus,ES 330,Automatic,13.0
7890000.0,Lagos,foreign,241339.0,4.800000190734863,Toyota,Tundra,Automatic,14.0
2115000.0,Lagos,foreign,118162.0,4.699999809265137,Kia,Optima,Automatic,13.0
4530000.0,Lagos,foreign,163545.0,4.900000095367432,Toyota,RAV 4,Automatic,10.0
4740000.0,Lagos,foreign,80322.0,4.699999809265137,Nissan,Altima,Automatic,6.0
14715000.0,Lagos,foreign,47650.0,4.900000095367432,Lexus,GX 460,Automatic,8.0
1865000.0,Lagos,foreign,88631.0,5.0,Toyota,Yaris,Automatic,14.0
4740000.0,Lagos,foreign,128552.0,4.699999809265137,Mercedes-Benz,CLK 350,Automatic,13.0
4715000.0,Lagos,foreign,120524.0,4.599999904632568,Lexus,RX 350,Automatic,14.0
4815000.0,Lagos,foreign,138203.0,4.400000095367432,Honda,Accord,Automatic,8.0
6015000.0,Lagos,foreign,36294.0,4.300000190734863,Toyota,Corolla,Automatic,6.0
3015000.0,Lagos,foreign,134928.0,4.199999809265137,Toyota,Matrix,Automatic,12.0
2715000.0,Lagos,foreign,269934.0,4.800000190734863,Toyota,Sienna,Automatic,15.0
2115000.0,Abuja,foreign,74190.0,5.0,Honda,Civic,Automatic,14.0
3215000.0,Abuja,foreign,328140.0,4.699999809265137,Toyota,Highlander,Automatic,17.0
5115000.0,Abuja,foreign,413721.0,4.900000095367432,Lexus,RX 350,Automatic,13.0
2115000.0,Abuja,local,108090.0,4.900000095367432,BMW,325,Automatic,17.0
6105000.0,Abuja,foreign,89631.0,5.0,Honda,Accord,Automatic,7.0
3795000.0,Lagos,foreign,100500.0,4.800000190734863,Ford,Edge,Automatic,11.0
2655000.0,Lagos,foreign,22444.0,4.5,Toyota,Corolla,Automatic,13.0
3480000.0,Abuja,foreign,56099.0,4.800000190734863,Toyota,Corolla,Automatic,9.0
3565000.0,Abuja,foreign,77386.0,5.0,Toyota,Corolla,Automatic,10.0
5315000.0,Lagos,foreign,73896.0,4.900000095367432,Toyota,Corolla,Automatic,7.0
3215000.0,Abuja,foreign,687503.0,4.599999904632568,Mercedes-Benz,CLK 350,Automatic,16.0
7315000.0,Lagos,foreign,110902.0,4.800000190734863,Toyota,Venza,Automatic,12.0
3115000.0,Abuja,foreign,36581.0,5.0,Toyota,Camry,Automatic,14.0
8515000.0,Abuja,foreign,212174.0,4.900000095367432,Mercedes-Benz,GLK 350,Automatic,11.0
8815000.0,Abuja,foreign,87138.0,5.0,Toyota,Sienna,Automatic,7.0
11515000.0,Lagos,foreign,86592.0,4.699999809265137,Lexus,GX 460,Automatic,10.0
3690000.0,Lagos,foreign,122157.0,4.699999809265137,Toyota,Corolla,Automatic,10.0
11040000.0,Lagos,foreign,131348.0,5.0,Mercedes-Benz,E 350,Automatic,7.0
14190000.0,Lagos,foreign,94326.0,4.699999809265137,Chevrolet,Silverado,Automatic,6.0
9465000.0,Abuja,foreign,182725.0,4.800000190734863,Toyota,Tundra,Automatic,10.0
2615000.0,Lagos,foreign,183427.0,4.699999809265137,Volvo,S60,Automatic,14.0
6815000.0,Abuja,foreign,40822.0,5.0,Mercedes-Benz,E 350,Automatic,11.0
2865000.0,Abuja,foreign,32501.0,5.0,Toyota,Camry,Automatic,12.0
2465000.0,Abuja,foreign,187230.0,5.0,Toyota,Corolla,Automatic,15.0
3060000.0,Abuja,foreign,70447.0,4.900000095367432,Honda,Accord,Automatic,11.0
3865000.0,Abuja,foreign,55400.0,5.0,Toyota,RAV 4,Automatic,13.0
5475000.0,Abuja,foreign,195214.0,4.699999809265137,Porsche,Cayenne,Automatic,11.0
1715000.0,Abuja,local,80739.0,4.599999904632568,Opel,Vectra,Automatic,17.0
5790000.0,Abuja,foreign,297156.0,4.900000095367432,Ford,Edge,Automatic,11.0
3665000.0,Abuja,foreign,122101.0,4.800000190734863,Volkswagen,Tiguan,Automatic,11.0
16515000.0,Abuja,foreign,40378.0,5.0,Mercedes-Benz,E 350,Automatic,7.0
2865000.0,Abuja,foreign,357021.0,4.900000095367432,Mercedes-Benz,C 230,Automatic,15.0
3515000.0,Abuja,foreign,35841.0,5.0,Toyota,Corolla,Automatic,11.0
6315000.0,Abuja,foreign,63338.0,4.800000190734863,Honda,CR-V,Automatic,8.0
8015000.0,Abuja,foreign,44994.0,5.0,Toyota,Corolla,Automatic,6.0
3465000.0,Abuja,foreign,35271.0,5.0,Toyota,Camry,Automatic,11.0
4215000.0,Abuja,foreign,196238.0,5.0,Mercedes-Benz,300,Automatic,12.0
6315000.0,Abuja,foreign,28317.0,5.0,Acura,TL,Automatic,6.0
6841000.0,Lagos,foreign,80278.0,4.599999904632568,Acura,RDX,Automatic,8.0
3315000.0,Lagos,foreign,123820.0,4.300000190734863,Toyota,Matrix,Automatic,12.0
4165000.0,Lagos,foreign,142328.0,4.300000190734863,Lexus,IS 250,Automatic,13.0
3365000.0,Abuja,foreign,87407.0,4.900000095367432,Toyota,Matrix,Automatic,11.0
1965000.0,Abuja,foreign,224439.0,4.599999904632568,Peugeot,307,Automatic,13.0
3165000.0,Abuja,foreign,145387.0,4.900000095367432,Toyota,Corolla,Automatic,12.0
3115000.0,Abuja,foreign,93767.0,4.800000190734863,Mitsubishi,Eclipse,Automatic,10.0
7890000.0,Abuja,foreign,64212.0,5.0,Toyota,Venza,Automatic,8.0
4740000.0,Abuja,foreign,114221.0,5.0,Toyota,Camry,Automatic,9.0
16515000.0,Abuja,foreign,164732.0,5.0,Toyota,Highlander,Automatic,7.0
2315000.0,Lagos,foreign,193272.0,4.800000190734863,Toyota,Camry,Automatic,13.0
2220000.0,Abuja,foreign,79320.0,4.900000095367432,Honda,Accord,Automatic,14.0
4215000.0,Abuja,foreign,78752.0,4.900000095367432,Toyota,Avalon,Automatic,9.0
3015000.0,Abuja,foreign,45621.0,5.0,Honda,Accord,Automatic,12.0
14715000.0,Abuja,foreign,36974.0,5.0,Lexus,GX 460,Automatic,7.0
7835000.0,Abuja,foreign,35651.0,5.0,Toyota,RAV 4,Automatic,8.0
2955000.0,Abuja,foreign,93504.0,4.900000095367432,Toyota,Corolla,Automatic,12.0
9465000.0,Abuja,foreign,121932.0,5.0,Mercedes-Benz,E 200,Automatic,8.0
8015000.0,Abuja,foreign,118921.0,5.0,Toyota,Avalon,Automatic,8.0
7490000.0,Abuja,foreign,51281.0,5.0,Toyota,Highlander,Automatic,11.0
5715000.0,Abuja,foreign,85632.0,4.900000095367432,Lexus,ES 350,Automatic,9.0
3585000.0,Abuja,foreign,13256.0,5.0,Toyota,Corolla,Automatic,12.0
8015000.0,Abuja,foreign,83320.0,5.0,Toyota,RAV 4,Automatic,6.0
6015000.0,Lagos,foreign,108000.0,4.400000095367432,Lexus,GX 470,Automatic,14.0
2435000.0,Lagos,foreign,191010.0,4.800000190734863,Toyota,Corolla,Automatic,13.0
6840000.0,Abuja,foreign,58833.0,4.900000095367432,Mercedes-Benz,C 350,Automatic,9.0
6265000.0,Abuja,foreign,104114.0,4.900000095367432,Toyota,Camry,Automatic,6.0
4965000.0,Abuja,foreign,144329.0,4.800000190734863,Toyota,RAV 4,Automatic,12.0
2010000.0,Abuja,foreign,7559.0,4.900000095367432,Toyota,Matrix,Automatic,17.0
2115000.0,Abuja,foreign,365710.0,4.900000095367432,Peugeot,307,Automatic,13.0
1805000.0,Abuja,foreign,171119.0,5.0,Peugeot,307,Automatic,15.0
4215000.0,Lagos,foreign,183054.0,4.900000095367432,Mercedes-Benz,C 300,Automatic,13.0
3465000.0,Abuja,foreign,32541.0,5.0,Toyota,Camry,Automatic,11.0
3165000.0,Abuja,foreign,56687.0,4.900000095367432,Volkswagen,Jetta,Automatic,10.0
3690000.0,Abuja,foreign,147362.0,5.0,Honda,Accord,Automatic,9.0
6105000.0,Abuja,foreign,84354.0,4.900000095367432,Toyota,Camry,Automatic,6.0
2815000.0,Lagos,foreign,135563.0,4.800000190734863,Honda,Accord,Automatic,11.0
5790000.0,Abuja,foreign,29282.0,5.0,Honda,Accord,Automatic,6.0
2415000.0,Abuja,foreign,118678.0,5.0,Toyota,Corolla,Automatic,15.0
4015000.0,Abuja,foreign,197587.0,5.0,Toyota,Camry,Automatic,10.0
3480000.0,Abuja,foreign,94746.0,4.699999809265137,Toyota,Sequoia,Automatic,17.0
4815000.0,Abuja,foreign,109418.0,5.0,Toyota,RAV 4,Automatic,11.0
14015000.0,Lagos,foreign,54873.0,4.699999809265137,Land,Rover Discovery,Automatic,8.0
4115000.0,Abuja,foreign,55431.0,5.0,Toyota,Corolla,Automatic,8.0
3430000.0,Lagos,foreign,126383.0,4.900000095367432,Toyota,RAV 4,Automatic,14.0
3480000.0,Abuja,foreign,65295.0,4.699999809265137,Toyota,Corolla,Automatic,10.0
2215000.0,Lagos,foreign,172584.0,4.5,Toyota,Camry,Automatic,17.0
5265000.0,Abuja,foreign,56757.0,5.0,Toyota,Sienna,Automatic,10.0
4740000.0,Abuja,foreign,93803.0,4.800000190734863,Honda,Accord,Automatic,8.0
4015000.0,Abuja,foreign,17813.0,5.0,Toyota,Camry,Automatic,11.0
7365000.0,Abuja,foreign,145913.0,4.900000095367432,Toyota,Corolla,Automatic,9.0
9515000.0,Abuja,foreign,41427.0,5.0,Lexus,RX 350,Automatic,10.0
4115000.0,Lagos,foreign,62451.0,5.0,Toyota,Camry,Automatic,11.0
3795000.0,Lagos,foreign,28879.0,5.0,Lexus,GS 300,Automatic,15.0
665000.0,Lagos,local,177235.0,3.4000000953674316,Honda,Accord,Automatic,17.0
3865000.0,Lagos,foreign,90397.0,4.800000190734863,Toyota,Corolla,Automatic,10.0
5515000.0,Abuja,foreign,314720.0,5.0,Lexus,RX 350,Automatic,12.0
2850000.0,Lagos,foreign,123856.0,4.900000095367432,Toyota,Matrix,Automatic,14.0
26265000.0,Abuja,foreign,3489.0,5.0,Toyota,Land Cruiser,Automatic,11.0
3900000.0,Lagos,foreign,117088.0,4.400000095367432,Lexus,RX 330,Automatic,16.0
3315000.0,Lagos,local,42282.0,4.800000190734863,Toyota,Sienna,Automatic,10.0
7015000.0,Lagos,foreign,116845.0,5.0,Lexus,ES 350,Automatic,8.0
3315000.0,Lagos,local,50266.0,4.5,Land,Rover Freelander,Automatic,11.0
2515000.0,Lagos,foreign,98346.0,4.300000190734863,Toyota,Corolla,Automatic,15.0
3315000.0,Lagos,foreign,165867.0,4.099999904632568,Toyota,Corolla,Automatic,11.0
8015000.0,Lagos,foreign,64663.0,4.599999904632568,Lexus,ES 350,Automatic,8.0
4085000.0,Lagos,foreign,170912.0,4.900000095367432,Honda,Crosstour,Automatic,11.0
2915000.0,Lagos,foreign,252221.0,4.300000190734863,Toyota,Sienna,Automatic,14.0
2915000.0,Lagos,foreign,126253.0,4.300000190734863,Toyota,Sienna,Automatic,13.0
2965000.0,Abuja,foreign,174013.0,4.900000095367432,Toyota,Camry,Automatic,12.0
4015000.0,Lagos,foreign,177400.0,4.400000095367432,Lexus,RX 330,Automatic,16.0
4815000.0,Abuja,foreign,104164.0,4.900000095367432,Toyota,Highlander,Automatic,13.0
3865000.0,Abuja,foreign,89689.0,5.0,Volkswagen,Passat,Automatic,8.0
7515000.0,Abuja,foreign,130137.0,4.900000095367432,Toyota,Avalon,Automatic,8.0
3165000.0,Abuja,foreign,96334.0,5.0,Toyota,Corolla,Automatic,11.0
3690000.0,Abuja,foreign,131166.0,5.0,Mazda,CX-9,Automatic,14.0
5265000.0,Abuja,foreign,165003.0,4.800000190734863,Land,Rover Range Rover Sport,Automatic,13.0
4215000.0,Abuja,foreign,122918.0,4.900000095367432,Lexus,RX 350,Automatic,13.0
6210000.0,Abuja,foreign,13240.0,5.0,Toyota,Corolla,Automatic,7.0
4215000.0,Abuja,foreign,211723.0,5.0,Dodge,Charger,Automatic,15.0
5265000.0,Abuja,foreign,132580.0,5.0,Toyota,Corolla,Automatic,7.0
2640000.0,Abuja,foreign,286422.0,4.900000095367432,Hyundai,Elantra,Automatic,11.0
4950000.0,Abuja,foreign,1233.0,5.0,Toyota,RAV 4,Automatic,11.0
2640000.0,Abuja,foreign,210319.0,4.400000095367432,Kia,Forte,Automatic,11.0
1715000.0,Abuja,local,131031.0,4.699999809265137,Toyota,Corolla,Automatic,11.0
2485000.0,Abuja,foreign,163096.0,5.0,Pontiac,Vibe,Automatic,13.0
2435000.0,Abuja,foreign,87969.0,4.900000095367432,Pontiac,Vibe,Automatic,16.0
7215000.0,Abuja,foreign,61291.0,5.0,Toyota,Venza,Automatic,10.0
6015000.0,Abuja,foreign,215365.0,4.699999809265137,Honda,Ridgeline,Automatic,15.0
13015000.0,Abuja,foreign,26748.0,5.0,Lexus,GX 460,Automatic,10.0
8615000.0,Abuja,foreign,5955.0,5.0,Mercedes-Benz,GL 450,Automatic,10.0
5790000.0,Abuja,foreign,92440.0,5.0,Mercedes-Benz,E 200,Automatic,8.0
2745000.0,Lagos,foreign,158580.0,4.900000095367432,Toyota,Camry,Automatic,12.0
1665000.0,Lagos,foreign,126155.0,4.300000190734863,Honda,Odyssey,Automatic,16.0
3110000.0,Lagos,foreign,92408.0,4.099999904632568,Lexus,IS 250,Automatic,14.0
2465000.0,Abuja,foreign,253516.0,4.900000095367432,Toyota,Corolla,Automatic,17.0
11565000.0,Lagos,local,99528.0,4.699999809265137,Toyota,Land Cruiser,Automatic,14.0
6000000.0,Lagos,foreign,105449.0,4.800000190734863,Toyota,Tacoma,Automatic,15.0
5500000.0,Lagos,foreign,145678.0,4.800000190734863,Hyundai,Azera,Automatic,8.0
6715000.0,Abuja,foreign,30159.0,4.900000095367432,Ford,Explorer,Automatic,9.0
2655000.0,Lagos,local,145184.0,4.599999904632568,Lexus,IS 250,Automatic,15.0
3205000.0,Lagos,foreign,85485.0,4.699999809265137,Toyota,Corolla,Automatic,11.0
5015000.0,Abuja,foreign,29938.0,5.0,Honda,Accord,Automatic,8.0
6630000.0,Lagos,foreign,82967.0,4.900000095367432,BMW,750,Automatic,12.0
5015000.0,Abuja,foreign,137271.0,5.0,Toyota,Camry,Automatic,7.0
2085000.0,Abuja,foreign,159448.0,5.0,Peugeot,607,Automatic,12.0
10515000.0,Abuja,local,72441.0,5.0,Porsche,Panamera,Automatic,10.0
4430000.0,Lagos,foreign,145184.0,4.900000095367432,Ford,Edge,Automatic,10.0
3315000.0,Abuja,foreign,85963.0,4.900000095367432,Toyota,Camry,Automatic,11.0
3015000.0,Abuja,foreign,96074.0,5.0,Toyota,Corolla,Automatic,12.0
3315000.0,Lagos,foreign,94803.0,5.0,Toyota,Camry,Automatic,14.0
1800000.0,Ogun,local,174865.0,4.800000190734863,Volvo,XC90,Automatic,14.0
3915000.0,Abuja,local,98717.0,5.0,Chevrolet,Evanda,Automatic,11.0
5765000.0,Abuja,foreign,1348.0,5.0,Toyota,Sienna,Automatic,9.0
5015000.0,Abuja,foreign,193009.0,4.900000095367432,Mercedes-Benz,GL 450,Automatic,13.0
4915000.0,Abuja,foreign,190470.0,4.900000095367432,Toyota,Highlander,Automatic,13.0
2715000.0,Abuja,foreign,199590.0,4.900000095367432,Toyota,Sienna,Automatic,15.0
2715000.0,Abuja,foreign,121021.0,5.0,Toyota,Corolla,Automatic,13.0
12515000.0,Abuja,foreign,42624.0,4.900000095367432,Toyota,Highlander,Automatic,7.0
3115000.0,Abuja,foreign,32541.0,4.5,Toyota,Camry,Automatic,11.0
6340000.0,Abuja,foreign,1632.0,5.0,Toyota,Venza,Automatic,12.0
1800000.0,Abuja,local,90128.0,4.900000095367432,Toyota,Sienna,Automatic,15.0
15215000.0,Abuja,foreign,48987.0,5.0,Toyota,Highlander,Automatic,6.0
3015000.0,Abuja,foreign,156988.0,5.0,MINI,Cooper,Automatic,12.0
4815000.0,Lagos,foreign,124311.0,5.0,Toyota,Camry,Automatic,9.0
2315000.0,Abuja,local,325841.0,4.900000095367432,Ford,Explorer,Automatic,16.0
3415000.0,Abuja,foreign,96802.0,5.0,Toyota,Camry,Automatic,10.0
5515000.0,Abuja,foreign,100081.0,5.0,Toyota,Sienna,Automatic,10.0
2765000.0,Abuja,foreign,37501.0,5.0,Toyota,Avalon,Automatic,15.0
2015000.0,Abuja,foreign,180027.0,4.900000095367432,Toyota,Camry,Automatic,17.0
5765000.0,Abuja,foreign,32793.0,5.0,Lexus,GX 470,Automatic,16.0
3900000.0,Lagos,foreign,129223.0,4.900000095367432,Honda,Crosstour,Automatic,10.0
13515000.0,Lagos,foreign,44348.0,4.800000190734863,Lexus,GX 460,Automatic,10.0
15965000.0,Lagos,foreign,112994.0,5.0,Lexus,GX 460,Automatic,8.0
10465000.0,Lagos,foreign,88947.0,5.0,Toyota,4-Runner,Automatic,9.0
4415000.0,Lagos,foreign,120123.0,5.0,Lincoln,Mark,Automatic,14.0
4385000.0,Abuja,foreign,123869.0,5.0,Toyota,Sienna,Automatic,12.0
6915000.0,Abuja,foreign,75261.0,5.0,Toyota,Sienna,Automatic,8.0
2715000.0,Abuja,foreign,46715.0,5.0,Toyota,Camry,Automatic,13.0
4765000.0,Lagos,local,70764.0,4.599999904632568,Ford,Explorer,Automatic,8.0
10515000.0,Abuja,foreign,98652.0,5.0,Mercedes-Benz,200,Automatic,7.0
6015000.0,Abuja,foreign,113493.0,5.0,Mercedes-Benz,300,Automatic,8.0
10515000.0,Abuja,foreign,70586.0,5.0,Mercedes-Benz,E 350,Automatic,10.0
7890000.0,Lagos,foreign,156763.0,4.400000095367432,BMW,528,Automatic,7.0
2660000.0,Abuja,foreign,33562.0,5.0,Honda,Pilot,Automatic,14.0
10515000.0,Abuja,foreign,123106.0,5.0,Toyota,RAV 4,Automatic,7.0
3615000.0,Abuja,foreign,31600.0,5.0,Toyota,Camry,Automatic,10.0
8065000.0,Abuja,foreign,91534.0,5.0,MINI,Cooper Countryman,Automatic,7.0
5015000.0,Abuja,foreign,100801.0,5.0,Toyota,Camry,Automatic,9.0
6015000.0,Abuja,foreign,76839.0,5.0,Toyota,Camry,Automatic,6.0
11015000.0,Abuja,foreign,43371.0,5.0,Lexus,ES 350,Automatic,9.0
4015000.0,Abuja,foreign,103994.0,5.0,Toyota,Corolla,Automatic,9.0
5815000.0,Abuja,foreign,104631.0,5.0,Hyundai,Elantra,Automatic,6.0
2815000.0,Abuja,foreign,198840.0,4.900000095367432,Toyota,Matrix,Automatic,12.0
3375000.0,Lagos,foreign,169812.0,4.900000095367432,Acura,RDX,Automatic,14.0
2665000.0,Abuja,foreign,78471.0,4.900000095367432,Pontiac,Vibe,Automatic,15.0
3865000.0,Abuja,foreign,90638.0,5.0,Toyota,Corolla,Automatic,9.0
3415000.0,Abuja,foreign,76340.0,5.0,Toyota,Camry,Automatic,11.0
3015000.0,Lagos,local,63198.0,5.0,Ford,Fusion,Automatic,7.0
5565000.0,Abuja,foreign,187342.0,5.0,Toyota,Highlander,Automatic,11.0
3465000.0,Abuja,foreign,78513.0,5.0,Toyota,Corolla,Automatic,12.0
3515000.0,Abuja,foreign,76258.0,5.0,Toyota,Corolla,Automatic,12.0
2955000.0,Lagos,foreign,120447.0,4.800000190734863,Honda,Accord,Automatic,13.0
7680000.0,Lagos,foreign,265550.0,4.900000095367432,Toyota,Tacoma,Automatic,13.0
3375000.0,Lagos,foreign,76305.0,4.800000190734863,Toyota,Camry,Automatic,10.0
2745000.0,Abuja,foreign,584.0,4.900000095367432,Honda,Accord,Automatic,9.0
1915000.0,Lagos,foreign,238884.0,4.5,Nissan,Sentra,Automatic,11.0
5415000.0,Lagos,foreign,69987.0,4.900000095367432,Mercedes-Benz,C 300,Automatic,9.0
9315000.0,Lagos,foreign,40566.0,5.0,Lexus,LS 460,Automatic,10.0
3415000.0,Lagos,foreign,104261.0,5.0,Toyota,RAV 4,Automatic,17.0
5815000.0,Lagos,foreign,123885.0,4.599999904632568,Toyota,Venza,Automatic,12.0
10015000.0,Lagos,local,13635.0,5.0,BMW,535,Automatic,7.0
2515000.0,Lagos,foreign,197520.0,4.800000190734863,Hyundai,Santa Fe,Automatic,13.0
3215000.0,Lagos,foreign,68568.0,4.900000095367432,Toyota,Corolla,Automatic,10.0
6813000.0,Lagos,foreign,127542.0,4.900000095367432,Lexus,RX 350,Manual,11.0
2325000.0,Lagos,foreign,99543.0,4.699999809265137,Toyota,Camry,Manual,17.0
3015000.0,Abuja,local,91391.0,4.800000190734863,Honda,Pilot,Manual,12.0
1565000.0,Abuja,local,219266.0,4.5,Toyota,Sienna,Manual,17.0
1515000.0,Abuja,local,161427.0,4.599999904632568,Hyundai,Santa Fe,Manual,14.0
4515000.0,Abuja,foreign,563001.0,5.0,Toyota,Camry,Manual,8.0
4915000.0,Lagos,foreign,5899.0,4.599999904632568,Toyota,Camry,Manual,7.0
3615000.0,Abuja,foreign,51257.0,5.0,Toyota,Corolla,Manual,11.0
1865000.0,Lagos,local,175095.0,4.400000095367432,Toyota,RAV 4,Manual,13.0
3715000.0,Lagos,local,49074.0,4.699999809265137,Toyota,Tacoma,Manual,8.0
8115000.0,Lagos,foreign,49711.0,4.900000095367432,Mercedes-Benz,E 350,Manual,9.0
4415000.0,Lagos,local,82256.0,4.699999809265137,Toyota,Camry,Manual,9.0
5865000.0,Lagos,foreign,86527.0,4.900000095367432,Toyota,Highlander,Manual,12.0
5865000.0,Lagos,foreign,115383.0,4.900000095367432,Toyota,Highlander,Manual,13.0
13071000.0,Lagos,foreign,69441.0,5.0,Lexus,RX 350,Manual,7.0
4530000.0,Lagos,foreign,158710.0,4.699999809265137,Kia,Optima,Manual,9.0
5955000.0,Lagos,foreign,136944.0,4.900000095367432,Ford,Edge,Manual,8.0
6615000.0,Lagos,foreign,221357.0,4.900000095367432,Toyota,Venza,Manual,12.0
4430000.0,Lagos,local,120663.0,4.699999809265137,Honda,CR-V,Manual,8.0
3215000.0,Lagos,foreign,91244.0,4.800000190734863,Lexus,ES 330,Manual,16.0
2815000.0,Lagos,foreign,158440.0,4.599999904632568,Toyota,Camry,Manual,11.0
4110000.0,Lagos,foreign,155772.0,4.5,Mercedes-Benz,C 300,Manual,13.0
4215000.0,Lagos,foreign,175070.0,4.800000190734863,Hyundai,Sonata,Manual,9.0
15865000.0,Lagos,foreign,27539.0,4.900000095367432,Toyota,Hilux,Manual,7.0
2715000.0,Lagos,foreign,142416.0,5.0,Toyota,Corolla,Manual,13.0
2615000.0,Lagos,local,202974.0,4.699999809265137,Ford,F 150,Manual,16.0
2715000.0,Lagos,foreign,98546.0,5.0,Toyota,Corolla,Manual,13.0
8255000.0,Lagos,foreign,129060.0,4.800000190734863,Lexus,RX 350,Manual,11.0
3900000.0,Lagos,foreign,161977.0,4.900000095367432,Lexus,GS 350,Manual,14.0
22215000.0,Lagos,foreign,25394.0,4.800000190734863,Toyota,Landcruiser Prado,Manual,6.0
2715000.0,Lagos,foreign,116550.0,4.699999809265137,Toyota,Sienna,Manual,13.0
5115000.0,Lagos,foreign,67322.0,4.699999809265137,Toyota,Camry,Manual,9.0
7515000.0,Abuja,foreign,690081.0,5.0,Toyota,Tundra,Manual,11.0
7265000.0,Lagos,foreign,50428.0,4.900000095367432,Hyundai,Sonata,Manual,6.0
2165000.0,Lagos,foreign,199829.0,4.699999809265137,BMW,525,Manual,16.0
3615000.0,Lagos,foreign,86881.0,4.800000190734863,Toyota,Camry,Manual,12.0
5915000.0,Lagos,foreign,161123.0,4.900000095367432,Honda,Pilot,Manual,11.0
2875000.0,Lagos,foreign,120377.0,4.900000095367432,Toyota,Sienna,Manual,16.0
2915000.0,Lagos,foreign,189442.0,4.900000095367432,Toyota,Camry,Manual,14.0
4215000.0,Lagos,foreign,144827.0,4.599999904632568,Lexus,RX 330,Manual,16.0
5515000.0,Lagos,foreign,153444.0,4.699999809265137,Hyundai,Azera,Manual,8.0
5265000.0,Lagos,foreign,145486.0,4.900000095367432,Hyundai,Azera,Manual,8.0
3315000.0,Lagos,foreign,106569.0,4.800000190734863,Hyundai,Sonata,Manual,10.0
3215000.0,Lagos,local,177727.0,4.599999904632568,Lexus,GX 470,Manual,17.0
3215000.0,Lagos,foreign,96886.0,4.0,Toyota,Camry,Manual,14.0
3165000.0,Lagos,local,101429.0,4.699999809265137,Mercedes-Benz,C 300,Manual,13.0
28015000.0,Abuja,foreign,3820.0,5.0,Toyota,Land Cruiser,Manual,11.0
2365000.0,Abuja,foreign,98285.0,5.0,Toyota,Corolla,Manual,17.0
4015000.0,Lagos,local,121277.0,4.800000190734863,Honda,Accord,Manual,7.0
3015000.0,Abuja,foreign,78607.0,5.0,Toyota,Scion,Manual,13.0
2515000.0,Abuja,foreign,75246.0,4.900000095367432,Toyota,Matrix,Manual,14.0
2015000.0,Abuja,foreign,152220.0,4.699999809265137,Toyota,Solara,Manual,14.0
6015000.0,Abuja,foreign,170734.0,5.0,Mercedes-Benz,C 250,Manual,9.0
3915000.0,Abuja,foreign,44039.0,5.0,Lexus,ES 350,Manual,14.0
5515000.0,Abuja,foreign,94217.0,5.0,Toyota,Corolla,Manual,7.0
3815000.0,Abuja,foreign,57607.0,5.0,Toyota,Corolla,Manual,8.0
2665000.0,Abuja,foreign,31798.0,5.0,Toyota,Corolla,Manual,15.0
2515000.0,Abuja,foreign,209999.0,5.0,Toyota,Matrix,Manual,16.0
3915000.0,Abuja,foreign,252243.0,4.800000190734863,Toyota,Sienna,Manual,17.0
3015000.0,Abuja,foreign,58579.0,4.900000095367432,Toyota,Scion,Manual,13.0
2815000.0,Adamawa ,local,41596.0,4.900000095367432,Mercedes-Benz,C 300,Manual,12.0
4015000.0,Abuja,foreign,152681.0,5.0,Toyota,RAV 4,Manual,13.0
10615000.0,Abuja,foreign,32411.0,5.0,Mercedes-Benz,E 350,Manual,7.0
6715000.0,Lagos,foreign,108324.0,4.699999809265137,Toyota,Highlander,Manual,10.0
2465000.0,Abuja,foreign,550110.0,4.900000095367432,Toyota,Corolla,Manual,17.0
10305000.0,Lagos,foreign,91806.0,4.900000095367432,Mercedes-Benz,GLK 350,Manual,8.0
3585000.0,Lagos,foreign,120592.0,4.900000095367432,Toyota,Camry,Manual,11.0
5790000.0,Lagos,foreign,73562.0,4.900000095367432,Toyota,Tacoma,Manual,14.0
4715000.0,Lagos,foreign,98817.0,4.800000190734863,Toyota,RAV 4,Manual,10.0
3690000.0,Lagos,foreign,197147.0,4.900000095367432,Toyota,Corolla,Manual,12.0
2815000.0,Abuja,foreign,410012.0,5.0,Toyota,Corolla,Manual,12.0
3315000.0,Lagos,foreign,158427.0,4.900000095367432,Toyota,Corolla,Manual,12.0
3060000.0,Lagos,foreign,199373.0,4.699999809265137,Toyota,Corolla,Manual,12.0
3015000.0,Lagos,foreign,148134.0,4.900000095367432,Mazda,CX-9,Manual,11.0
3215000.0,Lagos,foreign,198529.0,4.800000190734863,Toyota,Matrix,Manual,12.0
6015000.0,Lagos,foreign,137371.0,4.900000095367432,Toyota,Highlander,Manual,12.0
2615000.0,Lagos,foreign,202171.0,4.800000190734863,Acura,MDX,Manual,17.0
3165000.0,Lagos,foreign,103220.0,4.699999809265137,Infiniti,FX 35,Manual,14.0
2515000.0,Lagos,foreign,120091.0,4.900000095367432,Honda,Pilot,Manual,15.0
10215000.0,Lagos,foreign,108513.0,4.800000190734863,Mercedes-Benz,GLK 350,Manual,9.0
4515000.0,Lagos,foreign,131784.0,4.900000095367432,Hyundai,Veloster,Manual,9.0
2640000.0,Lagos,foreign,95033.0,4.900000095367432,Toyota,Corolla,Manual,17.0
