Id,city,History,Millage,Ratings,Year,Make,Model,Transmission,Age,Price
346,Lagos,foreign,436963,4.9,2004,Toyota,Camry,Automatic,16,1970000
347,Lagos,foreign,217840,5,2011,Toyota,Corolla,Automatic,9,3350000
348,Lagos,foreign,45353,5,2011,Toyota,Corolla,Automatic,9,3350000
349,Lagos,foreign,34556,5,2018,Toyota,Camry,Automatic,2,11015000
350,Lagos,foreign,47876,4.9,2015,Toyota,Venza,Automatic,5,8815000
351,Lagos,foreign,255284,4.8,2008,Honda,Accord,Automatic,12,2545000
353,Lagos,foreign,2028,5,2018,Toyota,Land Cruiser,Automatic,2,36315000
354,Lagos,foreign,113229,4.8,2011,Toyota,Corolla,Automatic,9,3350000
355,Lagos,foreign,51471,4.9,2015,Chevrolet,Camaro,Automatic,5,11015000
356,Lagos,foreign,6370,4.8,2018,Ford,Explorer,Automatic,2,16515000
357,Lagos,foreign,143065,4.9,2010,Toyota,Corolla,Automatic,10,3120000
358,Lagos,foreign,133796,4.9,2014,Land,Rover Range Rover,Automatic,6,34115000
359,Lagos,foreign,93266,4.9,2011,Toyota,Sienna,Automatic,9,6065000
360,Lagos,local,57067,4.9,2014,BMW,528,Automatic,6,5515000
361,Lagos,local,136968,4.3,2012,Kia,Cerato,Automatic,8,1740000
362,Lagos,local,99125,4.8,2007,Toyota,Camry,Automatic,13,2200000
363,Lagos,foreign,36295,4.9,2016,Toyota,RAV 4,Automatic,4,10795000
364,Lagos,foreign,50790,4.9,2016,Lexus,RX 350,Automatic,4,17615000
365,Lagos,local,32292,3.7,2000,Toyota,Sienna,Automatic,20,820000
366,Lagos,local,67393,4.9,2012,Hyundai,Tucson,Automatic,8,2545000
367,Lagos,foreign,2775,5,2018,Mercedes-Benz,GLC 300,Automatic,2,20915000
368,Lagos,foreign,2626,4.9,2018,Toyota,Camry,Automatic,2,14865000
369,Lagos,foreign,18094,5,2007,Mercedes-Benz,ML 350,Automatic,13,4415000
370,Lagos,foreign,28890,5,2016,Honda,Accord,Automatic,4,7165000
371,Lagos,foreign,195775,4.7,2011,Toyota,Venza,Automatic,9,7715000
372,Lagos,foreign,234957,4.6,2008,Ford,Escape,Automatic,12,3465000
373,Lagos,foreign,24502,5,2018,Honda,Accord,Automatic,2,14865000
374,Lagos,foreign,106071,4.8,2008,Toyota,Sienna,Automatic,12,3235000
376,Lagos,foreign,188971,4.6,2005,Mazda,Tribute,Automatic,15,2257500
377,Lagos,local,171150,4.3,2008,Toyota,Corolla,Automatic,12,1740000
378,Lagos,foreign,56084,4.9,2014,Toyota,Venza,Automatic,6,9365000
379,Lagos,foreign,12848,4.8,2008,Mitsubishi,Pajero,Automatic,12,6065000
380,Lagos,foreign,344501,5,2006,Toyota,Yaris,Automatic,14,2200000
381,Lagos,foreign,43989,4.8,2018,Toyota,Camry,Automatic,2,15965000
382,Lagos,foreign,32161,4.9,2015,Mercedes-Benz,GLA 250,Automatic,5,13215000
383,Lagos,foreign,17053,5,2018,Toyota,Highlander,Automatic,2,15965000
384,Lagos,foreign,37944,4.8,2014,Land,Rover Range Rover,Automatic,6,17615000
385,Lagos,foreign,40860,4.9,2018,Toyota,Camry,Automatic,2,15965000
386,Lagos,foreign,109160,4.7,2004,Honda,CR-V,Automatic,16,1740000
387,Lagos,foreign,232069,5,2009,Toyota,Venza,Automatic,11,5405000
388,Lagos,foreign,10000,4.7,2014,Mercedes-Benz,E 350,Automatic,6,13765000
389,Lagos,foreign,36958,4.7,2016,Honda,Accord,Automatic,4,6615000
390,Lagos,foreign,14115,4.8,2010,Toyota,Corolla,Automatic,10,3005000
391,Lagos,foreign,23330,4.5,2015,Lexus,RX 350,Automatic,5,9365000
392,Lagos,foreign,30194,4.8,2016,Porsche,Cayenne,Automatic,4,45115000
393,Lagos,foreign,4478,4.9,2017,Mercedes-Benz,C 180,Automatic,3,20915000
394,Lagos,foreign,105823,4.9,2013,Toyota,Camry,Automatic,7,4965000
395,Lagos,foreign,23426,5,2018,Honda,Accord,Automatic,2,14865000
396,Lagos,foreign,97597,4.9,2014,Nissan,Sentra,Automatic,6,4415000
397,Lagos,foreign,87176,4.8,2013,Toyota,Camry,Automatic,7,4085000
398,Lagos,foreign,142724,4.9,2011,Toyota,Venza,Automatic,9,7715000
400,Lagos,foreign,13045,5,2018,Infiniti,QX80,Automatic,2,35215000
401,Lagos,foreign,57810,4.8,2017,Lexus,LX 570,Automatic,3,46215000
402,Lagos,foreign,103666,4.9,2014,Toyota,Corolla,Automatic,6,6065000
403,Lagos,foreign,122397,4.9,2013,Toyota,RAV 4,Automatic,7,8375000
404,Lagos,foreign,50294,4.7,2013,Honda,Crosstour,Automatic,7,4525000
405,Lagos,foreign,54453,4.9,2017,Toyota,Land Cruiser,Automatic,3,45115000
406,Lagos,foreign,61029,4.8,2015,MINI,Cooper Coupí©,Automatic,5,6065000
407,Ogun,local,113115,4.8,2004,Nissan,Xterra,Automatic,16,1625000
408,Abia ,local,107576,4.8,2011,Ford,Focus,Automatic,9,1107500
409,Ogun,local,174865,4.8,2007,Volvo,XC90,Automatic,13,2027500
410,Lagos,foreign,89538,4.4,2012,Toyota,Camry,Automatic,8,4525000
411,Lagos,local,118608,4.6,2004,Hyundai,Sonata,Automatic,16,1510000
412,Lagos,local,234069,4.4,2002,Toyota,4-Runner,Automatic,18,2890000
413,Lagos,foreign,322649,4.7,2008,Ford,Escape,Automatic,12,2315000
414,Lagos,local,220545,4.8,2004,Peugeot,206,Automatic,16,302500
415,Lagos,local,38643,4.8,2015,Lexus,ES 350,Automatic,5,7165000
416,Lagos,local,56949,4.7,2013,Toyota,Land Cruiser,Automatic,7,12665000
417,Lagos,foreign,113033,4.9,2011,Toyota,Corolla,Automatic,9,3465000
420,Lagos,foreign,40734,4.9,2016,Lexus,GX 460,Automatic,4,22015000
422,Lagos,foreign,84194,4.6,2012,Toyota,Camry,Automatic,8,4415000
423,Lagos,foreign,55213,4.8,2014,Toyota,Camry,Automatic,6,4855000
424,Lagos,foreign,398564,4.4,2008,Peugeot,307,Automatic,12,1165000
425,Lagos,foreign,51494,4.9,2006,Mercedes-Benz,CLS 500,Automatic,14,3975000
426,Lagos,foreign,80235,4.5,2004,Lexus,RX 330,Automatic,16,4195000
427,Lagos,foreign,92991,4.8,2011,Toyota,Camry,Automatic,9,3235000
428,Lagos,foreign,78544,4.8,2011,Toyota,Corolla,Automatic,9,3755000
429,Lagos,foreign,67311,4.9,2011,Toyota,Corolla,Automatic,9,3235000
430,Lagos,foreign,24449,5,2007,Bentley,Arnage,Automatic,13,30815000
431,Lagos,foreign,72519,4.9,2014,Toyota,Camry,Automatic,6,5405000
434,Lagos,foreign,18277,5,2016,Toyota,RAV 4,Automatic,4,14315000
436,Lagos,local,232556,4.8,2000,Lexus,RX 300,Automatic,20,1740000
437,Lagos,foreign,140285,4.7,2007,Toyota,Camry,Automatic,13,2660000
438,Lagos,foreign,84310,4.8,2014,Toyota,Camry,Automatic,6,6065000
439,Lagos,foreign,15904,5,2016,Mercedes-Benz,250,Automatic,4,13765000
440,Ogun,foreign,118276,5,2007,Lexus,ES 350,Automatic,13,3535000
441,Lagos,foreign,0,4.9,2011,Toyota,Camry,Automatic,9,2660000
442,Lagos,foreign,0,5,2006,Lexus,GS 430,Automatic,14,3975000
443,Lagos,foreign,0,5,2011,Toyota,Matrix,Automatic,9,3755000
444,Lagos,foreign,0,4.9,2003,Toyota,Corolla,Automatic,17,2085000
445,Lagos,foreign,0,4.9,2010,Toyota,Camry,Automatic,10,3407500
446,Lagos,foreign,207762,4.5,2006,Ford,F 150,Automatic,14,3465000
447,Lagos,foreign,248501,4.7,2001,Mercedes-Benz,ML 430,Automatic,19,2890000
448,Lagos,local,82,4.8,2014,Land,Rover Range Rover,Automatic,6,22015000
449,Lagos,local,16069,5,2011,Rolls-Royce,Ghost,Automatic,9,165015008
450,Lagos,foreign,93156,4.6,2006,Toyota,Avalon,Automatic,14,2545000
451,Lagos,foreign,177162,4.8,2008,Toyota,Highlander,Automatic,12,4415000
452,Lagos,foreign,232727,5,2010,Volkswagen,Tiguan,Automatic,10,3535000
453,Lagos,local,266244,4.7,2009,Toyota,Camry,Automatic,11,2027500
454,Lagos,foreign,132217,4.8,2001,Toyota,Highlander,Automatic,19,2775000
455,Lagos,foreign,87721,4.9,2012,Toyota,Corolla,Automatic,8,3975000
456,Lagos,foreign,77968,4.9,2015,Land,Rover Range Rover,Automatic,5,30815000
457,Lagos,foreign,77805,4.9,2016,Land,Rover Range Rover,Automatic,4,31915000
458,Lagos,local,247731,4.4,1996,Honda,Accord,Automatic,24,475000
459,Lagos,foreign,20212,4.9,2016,Toyota,Hilux,Automatic,4,15415000
460,Lagos,foreign,81011,4.9,2014,Hyundai,Sonata,Automatic,6,3865000
461,Lagos,local,199621,4.1,2000,Honda,Accord,Automatic,20,417500
462,Lagos,local,35356,4.9,2016,Hyundai,Elantra,Automatic,4,4305000
463,Lagos,foreign,93965,4.9,2013,Toyota,RAV 4,Automatic,7,7165000
464,Lagos,foreign,10319,4.9,2016,Toyota,Corolla,Automatic,4,6615000
465,Lagos,foreign,92559,4.9,2010,Toyota,Corolla,Automatic,10,3865000
466,Lagos,foreign,73011,5,2013,Kia,Optima,Automatic,7,6065000
467,Lagos,foreign,160427,4.7,2008,Lexus,RX 350,Automatic,12,5515000
468,Lagos,foreign,82547,4.7,2013,Honda,Accord,Automatic,7,6065000
469,Lagos,foreign,76472,5,2015,Toyota,Avalon,Automatic,5,9365000
470,Lagos,foreign,14941,5,2019,Chevrolet,Camaro,Automatic,1,28615000
471,Lagos,foreign,117332,5,2009,Toyota,Corolla,Automatic,11,3865000
472,Lagos,local,152549,4.8,2007,Lexus,RX 350,Automatic,13,3235000
473,Lagos,foreign,102635,4.9,2006,Toyota,Highlander,Automatic,14,3350000
474,Lagos,local,266244,4.7,2005,Lexus,RX 330,Automatic,15,28615000
475,Lagos,foreign,19479,5,2017,Lexus,LX 570,Automatic,3,49515000
476,Lagos,foreign,205240,4.8,2010,Toyota,Hiace,Automatic,10,7715000
477,Lagos,foreign,132217,4.9,2005,Toyota,Camry,Automatic,15,2200000
478,Lagos,foreign,3568,5,2016,Mercedes-Benz,C 450 AMG,Automatic,4,29715000
479,Lagos,foreign,184339,4.7,2006,Ford,F 150,Automatic,14,3120000
480,Lagos,foreign,49293,5,2014,Land,Rover Range Rover Sport,Automatic,6,25865000
481,Lagos,foreign,171534,4.9,2010,Lexus,RX 350,Automatic,10,7715000
482,Lagos,local,13635,5,2014,BMW,535,Automatic,6,11015000
483,Lagos,foreign,197520,4.8,2008,Hyundai,Santa Fe,Automatic,12,2890000
484,Lagos,foreign,20423,5,2018,Lexus,LX 570,Automatic,2,52815000
485,Lagos,local,82220,5,2015,Ford,Explorer,Automatic,5,9805000
486,Lagos,foreign,35064,5,2016,Land,Rover Range Rover,Automatic,4,55015000
487,Lagos,foreign,27102,5,2017,Lexus,LX 570,Automatic,3,47315000
488,Lagos,foreign,25141,4.9,2018,Lexus,LX 570,Automatic,2,52815000
489,Lagos,foreign,49262,5,2017,Porsche,Macan,Automatic,3,30265000
490,Lagos,foreign,52241,4.9,2016,Lexus,RX 350,Automatic,4,19265000
491,Lagos,foreign,7690,5,2015,Mercedes-Benz,C 63 AMG,Automatic,5,18165000
492,Lagos,foreign,144318,5,2012,Mercedes-Benz,ML 350,Automatic,8,10795000
493,Lagos,local,164560,4.3,2005,Toyota,Corolla,Automatic,15,1222500
494,Lagos,foreign,78993,4.8,2014,Mercedes-Benz,E 350,Automatic,6,12665000
495,Ogun,local,103080,4.2,2009,Kia,Optima,Automatic,11,1280000
496,Lagos,foreign,52421,4.8,2015,Toyota,4-Runner,Automatic,5,17065000
497,Lagos,foreign,6023,5,2019,Lexus,LX 570,Automatic,1,60515000
498,Lagos,foreign,137118,5,2010,Toyota,RAV 4,Automatic,10,4085000
499,Lagos,foreign,99152,4.9,2009,Toyota,Sienna,Automatic,11,3235000
500,Lagos,foreign,6005,5,2019,Volkswagen,Passat,Automatic,1,15415000
502,Ogun,foreign,89761,4.5,2006,Toyota,Tacoma,Automatic,14,5185000
503,Ogun,local,330910,4.6,2000,Honda,Odyssey,Automatic,20,532500
504,Ogun,local,88306,4.8,2010,Honda,Accord,Automatic,10,2545000
505,Ogun,foreign,71909,4.9,2005,Toyota,Highlander,Automatic,15,3235000
506,Lagos,local,143097,4.9,2009,Lexus,IS 250,Automatic,11,3120000
507,Ogun,foreign,94653,4.8,2010,Chevrolet,Traverse,Automatic,10,4195000
509,Ogun,foreign,157288,5,2007,Volvo,S80,Automatic,13,2775000
510,Lagos,foreign,159486,4.9,2014,Hyundai,Elantra,Automatic,6,4965000
511,Lagos,foreign,87501,4.9,2012,Mercedes-Benz,S 550,Automatic,8,13215000
512,Lagos,foreign,53509,4.9,2016,Mercedes-Benz,GLE 400,Automatic,4,22015000
513,Lagos,foreign,23568,5,2018,Lexus,LX 570,Automatic,2,52815000
514,Lagos,foreign,45133,5,2018,Mercedes-Benz,200,Automatic,2,24765000
515,Lagos,foreign,20921,5,2018,Lexus,LX 570,Automatic,2,52815000
516,Lagos,foreign,15013,5,2018,Lexus,RX 350,Automatic,2,30265000
517,Lagos,foreign,11950,5,2012,Rolls-Royce,Ghost,Automatic,8,93515000
518,Lagos,foreign,45104,5,2015,Lexus,RX 350,Automatic,5,12115000
519,Lagos,foreign,949469,4.9,2010,Lexus,GX 460,Automatic,10,13215000
520,Ogun,foreign,124097,4.6,2011,Ford,Edge,Automatic,9,5625000
521,Ogun,local,69387,3.9,2007,Mercedes-Benz,ML 350,Automatic,13,2890000
522,Lagos,local,51645,4.3,2016,Acura,MDX,Automatic,4,9915000
524,Lagos,foreign,52866,4.9,2018,Mercedes-Benz,C 300,Automatic,2,23115000
525,Lagos,foreign,158580,4.9,2009,Toyota,Camry,Automatic,11,3120000
526,Lagos,foreign,87656,4.9,2010,Mercedes-Benz,GLK 350,Automatic,10,6945000
527,Lagos,foreign,171617,4.7,2006,Mercedes-Benz,ML 350,Automatic,14,3865000
528,Lagos,foreign,97997,4.8,2003,Lexus,RX 300,Automatic,17,2660000
529,Lagos,foreign,89539,4.6,2006,Volkswagen,Jetta,Automatic,14,2200000
530,Lagos,foreign,127046,4.9,2008,Mercedes-Benz,300,Automatic,12,3755000
531,Lagos,foreign,201448,5,2013,Toyota,Avalon,Automatic,7,7495000
532,Lagos,local,178607,4.6,2001,Ford,Mondeo,Automatic,19,699250
533,Lagos,local,55620,4.7,2012,Kia,Sorento,Automatic,8,2315000
534,Lagos,foreign,60972,4.9,2016,Mercedes-Benz,C 300,Automatic,4,13215000
535,Lagos,foreign,143574,4.7,2011,Mercedes-Benz,E 300,Automatic,9,8265000
536,Lagos,foreign,113085,4.9,2014,Toyota,Corolla,Automatic,6,6065000
537,Lagos,foreign,209568,4.6,2006,Mercedes-Benz,GL 450,Automatic,14,5515000
538,Lagos,foreign,186877,4.8,2008,Honda,Accord,Automatic,12,2545000
539,Lagos,foreign,140108,4.7,2006,Lexus,RX 330,Automatic,14,4415000
540,Lagos,foreign,178766,4.7,2013,Toyota,RAV 4,Automatic,7,7715000
541,Lagos,foreign,225602,4.6,2005,Toyota,Highlander,Automatic,15,3535000
542,Lagos,local,119294,2.7,1996,Toyota,Dyna,Automatic,24,1165000
543,Lagos,foreign,23821,4.9,2015,Chevrolet,Camaro,Automatic,5,11015000
544,Lagos,foreign,91144,4.9,2013,Lexus,RX 350,Automatic,7,9365000
545,Lagos,foreign,118464,5,2007,Toyota,RAV 4,Automatic,13,3465000
546,Lagos,foreign,15427,5,2018,Toyota,C-HR,Automatic,2,13215000
547,Lagos,foreign,142762,4.8,2012,Toyota,Camry,Automatic,8,4525000
548,Lagos,foreign,93999,4.9,2013,Toyota,RAV 4,Automatic,7,7165000
549,Lagos,foreign,233837,4.9,2010,Toyota,Highlander,Automatic,10,5845000
550,Lagos,foreign,48756,4.9,2016,Toyota,RAV 4,Automatic,4,9915000
551,Lagos,foreign,78478,4.9,2012,Mercedes-Benz,350,Automatic,8,7165000
552,Lagos,foreign,289095,4.8,2011,Toyota,Sienna,Automatic,9,4635000
553,Lagos,foreign,178796,4.6,2008,Honda,Civic,Automatic,12,1970000
554,Lagos,foreign,184860,4.8,1999,Toyota,Corolla,Automatic,21,1452500
555,Lagos,foreign,104432,4.9,2012,Toyota,4-Runner,Automatic,8,11235000
556,Lagos,foreign,68568,4.9,2011,Toyota,Corolla,Automatic,9,3535000
557,Lagos,foreign,162396,4.9,2013,Toyota,RAV 4,Automatic,7,7165000
558,Lagos,foreign,147308,4.7,2005,Toyota,Highlander,Automatic,15,3235000
559,Lagos,foreign,125748,4.8,2011,Toyota,Corolla,Automatic,9,3865000
560,Lagos,foreign,89849,5,2015,Hyundai,Sonata,Automatic,5,5735000
561,Ogun,foreign,132676,4.9,2010,Toyota,Corolla,Automatic,10,3177500
562,Lagos,foreign,15596,4.8,2018,Honda,Accord,Automatic,2,14315000
563,Ogun,foreign,64447,5,2007,Mitsubishi,Eclipse,Automatic,13,2775000
564,Ogun,foreign,163038,4.3,2007,Toyota,RAV 4,Automatic,13,3177500
565,Lagos,foreign,235960,4.4,2008,Volkswagen,Touareg,Automatic,12,4525000
566,Lagos,foreign,99768,4.9,2016,Honda,Accord,Automatic,4,6065000
567,Lagos,foreign,111391,5,2010,Toyota,Corolla,Automatic,10,3062500
568,Lagos,local,70364,4.9,2013,Ford,Edge,Automatic,7,3235000
569,Lagos,foreign,120846,4.9,2015,Toyota,Corolla,Automatic,5,6065000
570,Lagos,foreign,83686,4.9,2015,Toyota,Corolla,Automatic,5,5845000
571,Lagos,foreign,248462,4.7,2012,Toyota,Camry,Automatic,8,4140000
572,Lagos,foreign,95476,4.9,2016,Toyota,Highlander,Automatic,4,10465000
573,Lagos,foreign,100329,4.9,2013,Hyundai,Sonata,Automatic,7,4305000
574,Lagos,foreign,29489,4.8,2015,Toyota,Corolla,Automatic,5,5515000
575,Lagos,foreign,30553,4.9,2016,Mercedes-Benz,CLA 45 AMG,Automatic,4,19815000
576,Lagos,foreign,28600,5,2017,Mercedes-Benz,C 180,Automatic,3,22015000
577,Lagos,foreign,244228,5,2011,Toyota,Venza,Automatic,9,7715000
578,Lagos,foreign,205539,4.7,2010,Honda,Insight,Automatic,10,2315000
579,Lagos,foreign,189865,4.9,2009,Pontiac,Vibe,Automatic,11,2890000
580,Lagos,foreign,1775588,4.8,2009,Ford,Fusion,Automatic,11,2315000
581,Lagos,foreign,72075,4.7,2009,Toyota,Highlander,Automatic,11,6615000
582,Lagos,foreign,147386,4.8,2011,Hyundai,Sonata,Automatic,9,3425000
583,Lagos,foreign,16342,4.9,2016,Toyota,Corolla,Automatic,4,6615000
584,Lagos,local,220229,4.7,2009,Peugeot,607,Automatic,11,820000
585,Lagos,foreign,16479,5,2016,Lexus,LX 570,Automatic,4,52815000
586,Lagos,foreign,203226,4.9,2007,Honda,Civic,Automatic,13,2200000
587,Lagos,local,115294,4.4,2006,Nissan,Sentra,Automatic,14,1625000
588,Lagos,foreign,82745,4.9,2013,Toyota,RAV 4,Automatic,7,7165000
589,Lagos,foreign,132795,4.9,2013,Kia,Optima,Automatic,7,4085000
590,Lagos,foreign,18506,5,2019,Honda,Accord,Automatic,1,14315000
591,Lagos,foreign,190141,4.6,2004,BMW,745,Automatic,16,2315000
592,Lagos,foreign,63429,5,2014,Toyota,Corolla,Automatic,6,6065000
593,Lagos,foreign,53986,4.9,2015,Toyota,Highlander,Automatic,5,11675000
594,Lagos,foreign,128521,4.9,2012,Mercedes-Benz,GLK 350,Automatic,8,7715000
595,Lagos,foreign,53514,,2008,Toyota,Corolla,Automatic,12,2832500
596,Lagos,foreign,0,,2012,Toyota,Camry,Automatic,8,4855000
597,Lagos,foreign,98000,,2008,Toyota,FJ,Automatic,12,6395000
598,Lagos,foreign,0,,2006,Acura,MDX,Automatic,14,2832500
599,Lagos,foreign,10000,,2008,Toyota,RAV 4,Automatic,12,0
600,Lagos,foreign,2413,,2010,Mercedes-Benz,GL 450,Automatic,10,6505000
601,Lagos,foreign,0,,2007,Toyota,Avalon,Automatic,13,3120000
602,Lagos,foreign,76000,,2004,Nissan,Xterra,Automatic,16,1050000
603,Lagos,foreign,0,,2005,Lexus,ES 330,Automatic,15,2832500
604,Lagos,foreign,109364,,2015,Toyota,Avalon,Automatic,5,6945000
605,Abuja,foreign,80000,,2010,Mazda,3,Automatic,10,3120000
606,Lagos,foreign,9856,,2008,Honda,CR-V,Automatic,12,0
607,Lagos,foreign,35543,,2008,Lexus,GX 470,Automatic,12,4360000
608,Lagos,foreign,125000,,2000,Lexus,IS 200,Automatic,20,1337500
609,Lagos,foreign,102348,,2007,Toyota,Corolla,Automatic,13,2591000
610,Lagos,foreign,0,,2008,Mercedes-Benz,ML 350,Automatic,12,4965000
611,Lagos,foreign,76324,,2005,Honda,Accord,Automatic,15,2027500
612,Lagos,foreign,0,,2010,Toyota,Hiace,Automatic,10,6175000
613,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic,14,2602500
614,Lagos,foreign,155024,,2007,Toyota,Sequoia,Automatic,13,1625000
615,Lagos,foreign,75243,,2006,Toyota,Highlander,Automatic,14,19265000
616,Lagos,foreign,92000,,2006,Toyota,Avalon,Automatic,14,2430000
617,Lagos,foreign,0,,2016,Ford,Explorer,Automatic,4,0
618,Rivers,foreign,98000,,2008,Honda,CR-V,Automatic,12,0
619,Lagos,foreign,0,,2008,Mercedes-Benz,GL 450,Automatic,12,6065000
620,Lagos,foreign,86554,,2010,Toyota,Camry,Automatic,10,4195000
621,Lagos,foreign,125425,,2008,Toyota,Camry,Automatic,12,0
622,Lagos,foreign,98000,,2007,Toyota,Sequoia,Automatic,13,4140000
623,Lagos,foreign,83311,,2008,Toyota,Camry,Automatic,12,0
624,Lagos,foreign,0,,2014,Land,Rover Range Rover Evoque,Automatic,6,0
625,Lagos,foreign,0,,2016,Toyota,Avalon,Automatic,4,0
626,Lagos,foreign,0,,2008,Toyota,FJ,Automatic,12,6175000
627,Lagos,foreign,2000,,2019,Mercedes-Benz,GLE 43 AMG,Automatic,1,43465000
628,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic,15,1625000
629,Lagos,foreign,45326,,2011,Lexus,ES 300,Automatic,9,5075000
630,Lagos,foreign,56499,,2013,Lexus,RX 350,Automatic,7,10135000
631,Lagos,foreign,0,,2014,Mercedes-Benz,E 350,Automatic,6,11015000
632,Lagos,foreign,34,,2017,Toyota,RAV 4,Automatic,3,12115000
633,Lagos,foreign,59000,,2009,Volkswagen,Jetta,Automatic,11,0
634,Lagos,foreign,39582,,2011,Mercedes-Benz,GL 450,Automatic,9,11895000
635,Lagos,foreign,42869,,2015,Acura,MDX,Automatic,5,9365000
636,Lagos,foreign,76000,,2010,Toyota,Camry,Automatic,10,3425000
637,Lagos,foreign,20644,,2016,Mercedes-Benz,GLC 300,Automatic,4,33015000
638,Lagos,foreign,0,,2016,Lexus,RX 350,Automatic,4,17065000
639,Lagos,foreign,0,,2009,Acura,TSX,Automatic,11,3865000
640,Lagos,foreign,75000,,2006,Lexus,ES 300,Automatic,14,0
641,Lagos,foreign,0,,2005,Lexus,GX 470,Automatic,15,0
642,Lagos,foreign,0,,2012,Hyundai,Elantra,Automatic,8,3700000
643,Lagos,foreign,0,,2011,Lexus,RX 350,Automatic,9,7165000
644,Abuja,foreign,70000,,2014,Honda,Civic,Automatic,6,4965000
645,Lagos,foreign,74562,,2010,Toyota,Tacoma,Automatic,10,0
646,Abuja,foreign,57024,,2015,Lexus,IS 250,Automatic,5,9915000
647,Lagos,foreign,0,,2003,Toyota,Tacoma,Automatic,17,2085000
648,Lagos,foreign,54230,,2017,Lexus,LX 570,Automatic,3,41815000
649,Lagos,foreign,95780,,2009,Toyota,Highlander,Automatic,11,4745000
650,Lagos,foreign,55000,,2014,Hyundai,Sonata,Automatic,6,4635000
651,Lagos,foreign,80,,2012,Toyota,Highlander,Automatic,8,7605000
652,Lagos,foreign,64873,,2013,Lexus,RX 350,Automatic,7,9035000
653,Lagos,foreign,0,,2012,Lexus,GX 470,Automatic,8,13215000
654,Lagos,foreign,32500,,2016,Land,Rover Range Rover Evoque,Automatic,4,0
656,Lagos,foreign,0,,2006,Lexus,ES 300,Automatic,14,3465000
657,Lagos,foreign,0,,2012,Ford,Edge,Automatic,8,5515000
658,Lagos,foreign,54525,,2013,Toyota,Highlander,Automatic,7,8705000
659,Lagos,foreign,0,,2012,Toyota,RAV 4,Automatic,8,4415000
660,Lagos,foreign,75632,,2007,Toyota,Corolla,Automatic,13,0
661,Lagos,foreign,88000,,2009,Toyota,Camry,Automatic,11,2832500
662,Lagos,foreign,0,,2006,Toyota,Avalon,Automatic,14,2890000
663,Lagos,foreign,0,,1994,Toyota,Dyna,Automatic,26,3865000
664,Lagos,foreign,100000,,2005,Honda,Pilot,Automatic,15,0
665,Lagos,foreign,951523,,2008,Toyota,Camry,Automatic,12,3177500
666,Lagos,foreign,0,,2010,Toyota,Highlander,Automatic,10,6615000
667,Lagos,foreign,78000,,2004,Toyota,Sienna,Automatic,16,0
668,Lagos,foreign,13457,,2007,Toyota,Avalon,Automatic,13,2775000
669,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic,12,0
670,Lagos,foreign,98655,,2003,Lexus,RX 300,Automatic,17,1797500
671,Lagos,foreign,107000,,2007,Hyundai,Santa Fe,Automatic,13,2775000
672,Lagos,foreign,0,,2014,Mercedes-Benz,GL 450,Automatic,6,14315000
673,Lagos,foreign,0,,2013,Ford,Explorer,Automatic,7,0
675,Lagos,foreign,0,,2005,Infiniti,FX,Automatic,15,0
676,Abuja,foreign,68704,,2010,Toyota,RAV 4,Automatic,10,0
677,Lagos,foreign,0,,2006,Toyota,Highlander,Automatic,14,3590000
678,Lagos,foreign,76000,,2009,Toyota,Camry,Automatic,11,3235000
679,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic,12,4250000
680,Lagos,foreign,0,,2011,Lexus,GX 460,Automatic,9,14095000
681,Lagos,foreign,85248,,2008,Honda,CR-V,Automatic,12,3177500
682,Lagos,foreign,0,,2013,Toyota,Corolla,Automatic,7,3700000
683,Lagos,foreign,0,,2009,Mercedes-Benz,GL 550,Automatic,11,8595000
684,Lagos,foreign,63711,,2007,Toyota,Highlander,Automatic,13,3645000
685,Lagos,foreign,0,,2007,Ford,Edge,Automatic,13,2717500
686,Lagos,foreign,63244,,2011,Toyota,Camry,Automatic,9,3755000
687,Lagos,foreign,63578,,2015,Toyota,Corolla,Automatic,5,5955000
688,Lagos,foreign,85046,,2005,Lexus,RX 330,Automatic,15,3920000
689,Lagos,foreign,91332,,2015,Toyota,Corolla,Automatic,5,6615000
690,Lagos,foreign,58668,,2011,Mercedes-Benz,C 350,Automatic,9,0
691,Lagos,foreign,0,,2009,Lexus,ES 330,Automatic,11,2660000
692,Lagos,foreign,0,,2010,Lexus,GX 470,Automatic,10,12335000
693,Lagos,foreign,54232,,2014,Mercedes-Benz,C 300,Automatic,6,0
694,Lagos,foreign,0,,2011,Toyota,Sequoia,Automatic,9,13765000
695,Lagos,foreign,0,,2011,Mercedes-Benz,ML 350,Automatic,9,7495000
